Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / International,Price / International,Compare At Price / International,Status
eng-sv05-temporal-forces-149-162-future-booster-energy-capsule-pokemon-tool-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	149/162	Future Booster Energy Capsule	[Pokemon Tool]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_285.jpg?v=1715873625,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-150-162-hand-trimmer-item-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	150/162	Hand Trimmer	[Item]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Items, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_286.jpg?v=1715873687,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-150-162-hand-trimmer-item-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	150/162	Hand Trimmer	[Item]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Items, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_287.jpg?v=1715873747,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-151-162-heavy-baton-pokemon-tool-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	151/162	Heavy Baton	[Pokemon Tool]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.6,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_288.jpg?v=1715873781,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-151-162-heavy-baton-pokemon-tool-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	151/162	Heavy Baton	[Pokemon Tool]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_289.jpg?v=1715873821,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-152-162-heros-cape-pokemon-tool-as-ace-spec-foil,[ENG]	SV05	Temporal Forces:	152/162	Hero's Cape	[Pokemon Tool]	[AS - ACE SPEC]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Tools, Rarity: ACE SPEC (AS)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,9.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_290.jpg?v=1715873844,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-153-162-master-ball-item-as-ace-spec-foil,[ENG]	SV05	Temporal Forces:	153/162	Master Ball	[Item]	[AS - ACE SPEC]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Items, Rarity: ACE SPEC (AS)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,3.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_291.jpg?v=1715873881,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-154-162-maximum-belt-pokemon-tool-as-ace-spec-foil,[ENG]	SV05	Temporal Forces:	154/162	Maximum Belt	[Pokemon Tool]	[AS - ACE SPEC]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Tools, Rarity: ACE SPEC (AS)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,9.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_292.jpg?v=1715873906,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-155-162-mortys-conviction-supporter-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	155/162	Morty's Conviction	[Supporter]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Supporters (Trainers), Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_293.jpg?v=1715874101,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-155-162-mortys-conviction-supporter-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	155/162	Morty's Conviction	[Supporter]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Supporters (Trainers), Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_294.jpg?v=1715875237,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-156-162-perilous-jungle-stadium-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	156/162	Perilous Jungle	[Stadium]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Stadium, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_295.jpg?v=1715875278,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-156-162-perilous-jungle-stadium-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	156/162	Perilous Jungle	[Stadium]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Stadium, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_296.jpg?v=1715875316,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-157-162-prime-catcher-item-as-ace-spec-foil,[ENG]	SV05	Temporal Forces:	157/162	Prime Catcher	[Item]	[AS - ACE SPEC]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Items, Rarity: ACE SPEC (AS)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,33.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_297.jpg?v=1715875357,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-158-162-reboot-pod-item-as-ace-spec-foil,[ENG]	SV05	Temporal Forces:	158/162	Reboot Pod	[Item]	[AS - ACE SPEC]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Items, Rarity: ACE SPEC (AS)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.2,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_298.jpg?v=1715875432,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-159-162-rescue-board-pokemon-tool-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	159/162	Rescue Board	[Pokemon Tool]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_299.jpg?v=1715875457,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-159-162-rescue-board-pokemon-tool-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	159/162	Rescue Board	[Pokemon Tool]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_300.jpg?v=1715875488,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-160-162-salvatore-supporter-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	160/162	Salvatore	[Supporter]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Supporters (Trainers), Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_301.jpg?v=1715875514,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-160-162-salvatore-supporter-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	160/162	Salvatore	[Supporter]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Supporters (Trainers), Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_302.jpg?v=1715875542,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-161-162-mist-energy-special-energy-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	161/162	Mist Energy	[Special Energy]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Energy, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.6,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_303.jpg?v=1715875565,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-161-162-mist-energy-special-energy-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	161/162	Mist Energy	[Special Energy]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Energy, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_304.jpg?v=1715875613,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-162-162-neo-upper-energy-special-energy-as-ace-spec-foil,[ENG]	SV05	Temporal Forces:	162/162	Neo Upper Energy	[Special Energy]	[AS - ACE SPEC]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Energy, Rarity: ACE SPEC (AS)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,6.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_305.jpg?v=1715875637,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-163-162-shiftry-grass-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	163/162	Shiftry	[Grass]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,6.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_306.jpg?v=1715875667,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-164-162-grotle-grass-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	164/162	Grotle	[Grass]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,5.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_307.jpg?v=1715875700,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-165-162-deerling-grass-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	165/162	Deerling	[Grass]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,7.9,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_308.jpg?v=1715875721,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-166-162-sawsbuck-grass-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	166/162	Sawsbuck	[Grass]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,11.9,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_309.jpg?v=1715875734,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-167-162-litten-fire-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	167/162	Litten	[Fire]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Fire",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,8.6,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_310.jpg?v=1715875747,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-168-162-snom-water-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	168/162	Snom	[Water]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_311.jpg?v=1715875768,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-169-162-charjabug-lightning-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	169/162	Charjabug	[Lightning]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_312.jpg?v=1715875790,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-170-162-bronzor-psychic-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	170/162	Bronzor	[Psychic]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,2.6,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_313.jpg?v=1715875805,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-171-162-reuniclus-psychic-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	171/162	Reuniclus	[Psychic]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,5.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_314.jpg?v=1715875899,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-172-162-cutiefly-psychic-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	172/162	Cutiefly	[Psychic]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.8,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_315.jpg?v=1715875915,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-173-162-relicanth-fighting-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	173/162	Relicanth	[Fighting]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Fighting",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,5.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_316.jpg?v=1715877188,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-174-162-excadrill-fighting-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	174/162	Excadrill	[Fighting]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Fighting",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,3.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_317.jpg?v=1715875950,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-175-162-mudsdale-fighting-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	175/162	Mudsdale	[Fighting]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Fighting",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_318.jpg?v=1715875965,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-176-162-arbok-darkness-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	176/162	Arbok	[Darkness]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Dark",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,10.6,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_319.jpg?v=1715875978,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-177-162-ghastly-darkness-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	177/162	Ghastly	[Darkness]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Dark",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,37.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_320.jpg?v=1715875998,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-178-162-metagross-metal-ir-illustration-rare-foil,[ENG]	SV05	Temporal Forces:	178/162	Metagross	[Metal]	[IR - Illustration Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Illustration Rare (IR), Type: Metal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,14.6,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_321.jpg?v=1715876018,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
